bank,lat,lng
18.0,25.500999999999998,118.26
3.0,25.500999999999998,118.92
3.0,25.500999999999998,118.935
3.0,25.500999999999998,118.95
5.0,25.500999999999998,119.04
3.0,25.500999999999998,119.055
4.0,25.500999999999998,119.07
5.0,25.500999999999998,119.085
5.0,25.500999999999998,119.1
2.0,25.501,119.19
7.0,25.501,119.205
2.0,25.501,119.22
4.0,25.501,119.25
4.0,25.501,119.265
23.0,25.501,119.775
43.0,25.501,119.79
34.0,25.501,119.805
2.0,25.516,116.67
3.0,25.516,116.685
2.0,25.516,116.7
2.0,25.516,117.9
2.0,25.516,118.245
2.0,25.516,118.26
2.0,25.516,118.785
2.0,25.516,118.8
4.0,25.516,119.085
4.0,25.516,119.1
3.0,25.516,119.115
4.0,25.516,119.25
4.0,25.516,119.265
2.0,25.516,119.46
5.0,25.516,119.52
2.0,25.516,119.535
10.0,25.516,119.775
30.0,25.516,119.79
17.0,25.516,119.805
2.0,25.531,116.67
3.0,25.531,116.685
3.0,25.531,116.7
2.0,25.531,117.885
2.0,25.531,117.9
2.0,25.531,117.915
2.0,25.531,118.785
2.0,25.531,118.8
3.0,25.531,119.085
3.0,25.531,119.1
3.0,25.531,119.115
5.0,25.531,119.505
5.0,25.531,119.52
5.0,25.531,119.535
3.0,25.546,116.28
3.0,25.546,116.295
2.0,25.546,117.9
2.0,25.546,117.915
2.0,25.546,119.4
5.0,25.546,119.415
6.0,25.546,119.43
3.0,25.546,119.445
3.0,25.546,119.475
3.0,25.546,119.49
5.0,25.546,119.52
3.0,25.561,116.28
3.0,25.561,116.295
2.0,25.561,116.535
2.0,25.561,116.55
2.0,25.561,116.565
2.0,25.561,119.025
7.0,25.561,119.415
6.0,25.561,119.43
6.0,25.561,119.445
3.0,25.561,119.475
3.0,25.561,119.49
2.0,25.561,119.82
2.0,25.561,119.835
2.0,25.561,119.85
2.0,25.576,116.535
2.0,25.576,116.55
2.0,25.576,116.565
2.0,25.576,117.495
2.0,25.576,117.51
3.0,25.576,119.01
2.0,25.576,119.295
2.0,25.576,119.43
2.0,25.576,119.82
2.0,25.576,119.835
2.0,25.591,117.495
3.0,25.591,117.51
3.0,25.590999999999998,118.995
3.0,25.590999999999998,119.01
3.0,25.590999999999998,119.025
5.0,25.591,119.28
8.0,25.591,119.295
8.0,25.591,119.31
4.0,25.591,119.445
11.0,25.591,119.46
3.0,25.591,119.73
3.0,25.591,119.745
2.0,25.605999999999998,118.815
2.0,25.605999999999998,118.83
3.0,25.605999999999998,119.01
5.0,25.606,119.28
8.0,25.606,119.295
7.0,25.606,119.31
4.0,25.606,119.43
20.0,25.606,119.445
20.0,25.606,119.46
9.0,25.606,119.475
3.0,25.606,119.715
3.0,25.606,119.73
3.0,25.606,119.745
2.0,25.621,118.8
2.0,25.621,118.815
2.0,25.621,118.83
12.0,25.621,119.445
17.0,25.621,119.46
3.0,25.621,119.475
2.0,25.636,116.205
2.0,25.636,117.84
2.0,25.651,116.19
2.0,25.651,116.205
2.0,25.651,116.22
3.0,25.651,116.43
2.0,25.651,116.745
2.0,25.651,116.76
2.0,25.651,117.825
2.0,25.651,117.84
2.0,25.651,117.855
2.0,25.651,119.445
2.0,25.666,116.205
3.0,25.666,116.415
3.0,25.666,116.43
3.0,25.666,116.445
2.0,25.666,116.745
2.0,25.666,116.76
4.0,25.666,117.84
2.0,25.666,117.855
2.0,25.666,119.43
2.0,25.666,119.445
2.0,25.666,119.46
3.0,25.681,116.43
2.0,25.681,116.445
2.0,25.681,116.97
2.0,25.681,116.985
21.0,25.680999999999997,117.84
23.0,25.680999999999997,117.855
3.0,25.680999999999997,117.87
2.0,25.681,119.385
2.0,25.681,119.4
6.0,25.681,119.46
6.0,25.681,119.475
2.0,25.681,119.52
2.0,25.696,116.73
8.0,25.696,116.745
21.0,25.696,116.76
9.0,25.696,116.775
2.0,25.696,116.955
2.0,25.696,116.97
2.0,25.696,116.985
22.0,25.695999999999998,117.84
23.0,25.695999999999998,117.855
8.0,25.695999999999998,117.87
2.0,25.696,119.25
13.0,25.696,119.31
15.0,25.696,119.325
11.0,25.696,119.34
6.0,25.696,119.355
5.0,25.696,119.37
6.0,25.696,119.385
4.0,25.696,119.4
3.0,25.696,119.445
6.0,25.696,119.46
6.0,25.696,119.475
3.0,25.696,119.505
4.0,25.696,119.52
2.0,25.696,119.535
2.0,25.711,116.355
14.0,25.711,116.745
21.0,25.711,116.76
18.0,25.711,116.775
2.0,25.711,116.97
3.0,25.711,117.66
3.0,25.711,117.675
3.0,25.711,117.69
3.0,25.711,117.855
2.0,25.711,118.155
3.0,25.711,118.74
3.0,25.711,118.755
2.0,25.711,119.235
2.0,25.711,119.25
2.0,25.711,119.265
13.0,25.711,119.31
16.0,25.711,119.325
28.0,25.711,119.34
46.0,25.711,119.355
69.0,25.711,119.37
52.0,25.711,119.385
28.0,25.711,119.4
3.0,25.711,119.415
5.0,25.711,119.46
3.0,25.711,119.505
4.0,25.711,119.52
2.0,25.726,116.34
2.0,25.726,116.355
2.0,25.726,116.37
15.0,25.726,116.76
4.0,25.726,116.775
4.0,25.726,117.12
4.0,25.726,117.135
3.0,25.726,117.66
3.0,25.726,117.675
3.0,25.726,117.69
2.0,25.726,118.155
2.0,25.726,118.17
3.0,25.726,118.74
3.0,25.726,118.755
2.0,25.726,119.25
16.0,25.726,119.34
48.0,25.726,119.355
76.0,25.726,119.37
61.0,25.726,119.385
32.0,25.726,119.4
5.0,25.726,119.415
2.0,25.741,116.355
4.0,25.741,117.12
4.0,25.741,117.135
2.0,25.741,118.155
2.0,25.741,118.17
3.0,25.741,118.74
3.0,25.741,118.755
5.0,25.741,119.355
10.0,25.741,119.37
14.0,25.741,119.385
6.0,25.741,119.4
2.0,25.756,119.28
3.0,25.756,119.295
2.0,25.756,119.31
3.0,25.756,119.4
2.0,25.756,119.415
2.0,25.756,119.43
2.0,25.771,117.585
3.0,25.771,119.28
3.0,25.771,119.295
3.0,25.771,119.31
2.0,25.771,119.4
2.0,25.771,119.415
3.0,25.771,119.43
2.0,25.786,116.715
2.0,25.786,116.73
2.0,25.786,117.57
2.0,25.786,117.585
2.0,25.786,117.6
3.0,25.785999999999998,118.59
2.0,25.801,116.55
2.0,25.801,116.565
2.0,25.801,116.715
2.0,25.801,116.73
2.0,25.801,117.435
2.0,25.801,117.45
2.0,25.801,117.585
2.0,25.801,117.72
2.0,25.801,117.735
3.0,25.801,118.575
3.0,25.801,118.59
3.0,25.801,118.605
4.0,25.801,119.58
3.0,25.801,119.595
2.0,25.816,116.34
16.0,25.816,116.355
6.0,25.816,116.37
2.0,25.816,116.55
2.0,25.816,116.565
2.0,25.816,117.435
2.0,25.816,117.45
2.0,25.816,117.72
2.0,25.816,117.735
3.0,25.816,118.59
5.0,25.816,119.565
8.0,25.816,119.58
8.0,25.816,119.595
18.0,25.831,116.34
34.0,25.831,116.355
27.0,25.831,116.37
3.0,25.831,116.385
2.0,25.831,118.755
2.0,25.831,118.77
6.0,25.831,119.565
7.0,25.831,119.58
6.0,25.831,119.595
11.0,25.846,116.34
32.0,25.846,116.355
21.0,25.846,116.37
2.0,25.846,116.805
2.0,25.846,116.82
2.0,25.846,118.755
2.0,25.846,118.77
3.0,25.846,118.935
3.0,25.846,119.565
2.0,25.846,119.58
4.0,25.861,116.46
2.0,25.861,116.805
2.0,25.861,116.82
2.0,25.861,116.835
12.0,25.861,118.92
18.0,25.861,118.935
19.0,25.861,118.95
2.0,25.861,119.34
2.0,25.861,119.445
3.0,25.861,119.46
2.0,25.861,119.565
2.0,25.861,119.58
3.0,25.876,116.445
3.0,25.876,116.46
3.0,25.876,116.475
2.0,25.876,116.82
2.0,25.875999999999998,118.575
2.0,25.875999999999998,118.59
6.0,25.875999999999998,118.92
18.0,25.875999999999998,118.935
16.0,25.875999999999998,118.95
2.0,25.875999999999998,119.07
2.0,25.875999999999998,119.085
2.0,25.876,119.355
2.0,25.876,119.37
3.0,25.876,119.385
3.0,25.876,119.445
3.0,25.876,119.46
3.0,25.876,119.475
2.0,25.876,119.535
2.0,25.876,119.55
3.0,25.891,116.46
2.0,25.891,118.575
2.0,25.891,118.59
2.0,25.891,119.07
2.0,25.891,119.085
3.0,25.891,119.355
14.0,25.891,119.37
12.0,25.891,119.385
3.0,25.891,119.4
3.0,25.891,119.46
2.0,25.891,119.535
3.0,25.891,119.55
2.0,25.906,116.1
2.0,25.906,118.77
2.0,25.906,118.785
2.0,25.906,118.8
3.0,25.906,119.355
13.0,25.906,119.37
13.0,25.906,119.385
2.0,25.906,119.55
2.0,25.906,119.565
3.0,25.906,119.625
3.0,25.906,119.64
2.0,25.921,116.1
2.0,25.921,118.77
2.0,25.921,118.785
3.0,25.921,119.25
3.0,25.921,119.265
4.0,25.921,119.355
9.0,25.921,119.37
9.0,25.921,119.385
4.0,25.921,119.4
2.0,25.921,119.46
4.0,25.921,119.475
5.0,25.921,119.49
3.0,25.921,119.61
4.0,25.921,119.625
4.0,25.921,119.64
2.0,25.921,119.655
2.0,25.936,116.715
2.0,25.936,116.73
8.0,25.936,117.36
6.0,25.936,117.375
2.0,25.936,118.365
2.0,25.936,118.38
3.0,25.936,119.25
3.0,25.936,119.265
9.0,25.936,119.37
6.0,25.936,119.385
2.0,25.936,119.415
5.0,25.936,119.475
8.0,25.936,119.49
8.0,25.936,119.505
3.0,25.936,119.55
3.0,25.936,119.565
3.0,25.936,119.625
3.0,25.936,119.64
2.0,25.936,119.655
2.0,25.936,119.67
2.0,25.951,116.715
2.0,25.951,116.73
8.0,25.951,117.345
21.0,25.951,117.36
15.0,25.951,117.375
2.0,25.951,118.365
2.0,25.951,118.38
4.0,25.951,119.25
5.0,25.951,119.265
5.0,25.951,119.28
3.0,25.951,119.295
2.0,25.951,119.415
2.0,25.951,119.43
3.0,25.951,119.46
3.0,25.951,119.475
35.0,25.951,119.49
66.0,25.951,119.505
53.0,25.951,119.52
11.0,25.951,119.535
2.0,25.951,119.55
2.0,25.951,119.565
2.0,25.951,119.655
2.0,25.966,116.115
22.0,25.966,117.345
44.0,25.966,117.36
44.0,25.966,117.375
3.0,25.966,117.39
2.0,25.965999999999998,117.78
2.0,25.965999999999998,117.795
2.0,25.965999999999998,117.87
3.0,25.966,119.205
7.0,25.966,119.22
7.0,25.966,119.235
5.0,25.966,119.265
5.0,25.966,119.28
3.0,25.966,119.295
3.0,25.966,119.46
3.0,25.966,119.475
32.0,25.966,119.49
69.0,25.966,119.505
55.0,25.966,119.52
14.0,25.966,119.535
12.0,25.966,119.61
20.0,25.966,119.625
19.0,25.966,119.64
3.0,25.981,116.115
3.0,25.981,116.13
4.0,25.981,117.345
34.0,25.981,117.36
32.0,25.981,117.375
4.0,25.981,117.39
2.0,25.980999999999998,117.78
2.0,25.980999999999998,117.795
2.0,25.980999999999998,117.855
2.0,25.980999999999998,117.87
2.0,25.980999999999998,117.885
7.0,25.981,119.205
7.0,25.981,119.22
7.0,25.981,119.235
3.0,25.981,119.28
7.0,25.981,119.355
7.0,25.981,119.37
4.0,25.981,119.385
13.0,25.981,119.445
26.0,25.981,119.46
13.0,25.981,119.475
4.0,25.981,119.49
10.0,25.981,119.505
9.0,25.981,119.52
14.0,25.981,119.61
19.0,25.981,119.625
20.0,25.981,119.64
3.0,25.996,116.115
3.0,25.996,116.13
2.0,25.996,117.36
2.0,25.996,117.375
2.0,25.996,117.78
2.0,25.996,117.795
2.0,25.996,117.87
2.0,25.996,117.885
2.0,25.996,119.265
5.0,25.996,119.28
5.0,25.996,119.295
2.0,25.996,119.31
6.0,25.996,119.34
11.0,25.996,119.355
9.0,25.996,119.37
7.0,25.996,119.385
2.0,25.996,119.415
5.0,25.996,119.43
19.0,25.996,119.445
24.0,25.996,119.46
19.0,25.996,119.475
8.0,25.996,119.49
3.0,25.996,119.625
2.0,26.011,117.33
2.0,26.011,117.345
5.0,26.011,119.265
7.0,26.011,119.28
6.0,26.011,119.295
2.0,26.011,119.31
7.0,26.011,119.325
12.0,26.011,119.34
9.0,26.011,119.355
3.0,26.011,119.37
14.0,26.011,119.385
15.0,26.011,119.4
12.0,26.011,119.415
9.0,26.011,119.43
4.0,26.011,119.445
7.0,26.011,119.46
3.0,26.011,119.595
3.0,26.011,119.61
2.0,26.011,119.67
2.0,26.011,119.685
2.0,26.026,117.315
3.0,26.026,117.33
3.0,26.026,117.345
3.0,26.026,118.11
3.0,26.026,118.125
3.0,26.026,118.14
2.0,26.026,119.22
7.0,26.026,119.235
11.0,26.026,119.25
23.0,26.026,119.265
38.0,26.026,119.28
24.0,26.026,119.295
30.0,26.026,119.31
34.0,26.026,119.325
21.0,26.026,119.34
8.0,26.026,119.355
3.0,26.026,119.37
13.0,26.026,119.385
15.0,26.026,119.4
9.0,26.026,119.415
9.0,26.026,119.43
3.0,26.026,119.595
3.0,26.026,119.61
2.0,26.026,119.685
2.0,26.041,116.85
2.0,26.041,116.865
5.0,26.041,117.33
3.0,26.041,117.345
2.0,26.041,117.945
2.0,26.041,117.96
3.0,26.041,118.11
3.0,26.041,118.125
3.0,26.041,118.14
2.0,26.041,118.77
2.0,26.041,118.785
2.0,26.041,119.205
5.0,26.041,119.22
15.0,26.041,119.235
37.0,26.041,119.25
57.0,26.041,119.265
64.0,26.041,119.28
60.0,26.041,119.295
83.0,26.041,119.31
77.0,26.041,119.325
58.0,26.041,119.34
30.0,26.041,119.355
3.0,26.041,119.37
2.0,26.041,119.55
2.0,26.041,119.61
2.0,26.056,116.61
2.0,26.056,116.625
2.0,26.056,116.64
2.0,26.056,116.85
2.0,26.056,116.865
2.0,26.056,117.315
2.0,26.056,117.33
2.0,26.056,117.345
2.0,26.055999999999997,117.945
2.0,26.055999999999997,117.96
2.0,26.055999999999997,118.77
2.0,26.055999999999997,118.785
5.0,26.056,119.19
6.0,26.056,119.205
3.0,26.056,119.22
12.0,26.056,119.235
39.0,26.056,119.25
47.0,26.056,119.265
85.0,26.056,119.28
111.0,26.056,119.295
159.0,26.056,119.31
132.0,26.056,119.325
67.0,26.056,119.34
55.0,26.056,119.355
9.0,26.056,119.37
8.0,26.056,119.505
8.0,26.056,119.52
2.0,26.071,116.61
2.0,26.071,116.625
3.0,26.071,117.45
2.0,26.070999999999998,117.825
8.0,26.071,119.175
15.0,26.071,119.19
13.0,26.071,119.205
5.0,26.071,119.22
9.0,26.071,119.235
28.0,26.071,119.25
57.0,26.071,119.265
75.0,26.071,119.28
173.0,26.071,119.295
217.0,26.071,119.31
167.0,26.071,119.325
83.0,26.071,119.34
37.0,26.071,119.355
12.0,26.071,119.37
3.0,26.071,119.49
8.0,26.071,119.505
8.0,26.071,119.52
9.0,26.071,119.58
5.0,26.071,119.595
3.0,26.086,117.435
3.0,26.086,117.45
2.0,26.086,117.465
2.0,26.086,117.81
2.0,26.086,117.825
2.0,26.086,117.84
4.0,26.086,118.68
4.0,26.086,118.695
6.0,26.086,119.175
11.0,26.086,119.19
11.0,26.086,119.205
4.0,26.086,119.235
23.0,26.086,119.25
40.0,26.086,119.265
88.0,26.086,119.28
198.0,26.086,119.295
254.0,26.086,119.31
147.0,26.086,119.325
61.0,26.086,119.34
18.0,26.086,119.355
9.0,26.086,119.505
7.0,26.086,119.52
3.0,26.086,119.535
5.0,26.086,119.565
10.0,26.086,119.58
8.0,26.086,119.595
2.0,26.086,119.61
2.0,26.101,116.25
2.0,26.101,116.265
2.0,26.101,116.28
2.0,26.101,116.73
2.0,26.101,116.745
3.0,26.101,117.435
3.0,26.101,117.45
2.0,26.101,117.825
2.0,26.101,118.425
2.0,26.101,118.44
4.0,26.101,118.68
4.0,26.101,118.695
5.0,26.101,118.77
5.0,26.101,118.785
3.0,26.101,119.22
4.0,26.101,119.235
6.0,26.101,119.25
19.0,26.101,119.265
56.0,26.101,119.28
158.0,26.101,119.295
167.0,26.101,119.31
82.0,26.101,119.325
10.0,26.101,119.34
3.0,26.101,119.52
3.0,26.101,119.535
2.0,26.101,119.55
8.0,26.101,119.58
6.0,26.101,119.595
2.0,26.116,116.25
2.0,26.116,116.265
2.0,26.116,116.28
2.0,26.116,116.73
2.0,26.116,116.745
2.0,26.116,118.425
2.0,26.116,118.44
2.0,26.116,118.455
5.0,26.116,118.77
5.0,26.116,118.785
2.0,26.116,119.115
2.0,26.116,119.13
2.0,26.116,119.145
4.0,26.116,119.175
3.0,26.116,119.19
3.0,26.116,119.22
3.0,26.116,119.235
6.0,26.116,119.265
20.0,26.116,119.28
50.0,26.116,119.295
75.0,26.116,119.31
31.0,26.116,119.325
5.0,26.116,119.34
2.0,26.116,119.55
5.0,26.116,119.565
2.0,26.131,116.175
2.0,26.131,116.19
2.0,26.131,116.34
2.0,26.131,116.355
3.0,26.131,116.88
3.0,26.131,116.895
2.0,26.131,118.245
2.0,26.131,118.26
3.0,26.131,118.725
3.0,26.131,118.74
2.0,26.131,119.1
3.0,26.131,119.115
3.0,26.131,119.13
18.0,26.131,119.145
14.0,26.131,119.16
4.0,26.131,119.175
4.0,26.131,119.19
2.0,26.131,119.28
19.0,26.131,119.295
36.0,26.131,119.31
33.0,26.131,119.325
15.0,26.131,119.34
13.0,26.131,119.55
13.0,26.131,119.565
12.0,26.131,119.58
2.0,26.146,116.175
2.0,26.146,116.19
2.0,26.146,116.205
2.0,26.146,116.34
2.0,26.146,116.355
2.0,26.146,116.37
3.0,26.146,116.88
3.0,26.146,116.895
3.0,26.146,116.91
2.0,26.146,117.54
4.0,26.146,118.14
6.0,26.146,118.155
2.0,26.146,118.23
2.0,26.146,118.245
2.0,26.146,118.26
3.0,26.146,118.725
3.0,26.146,118.74
2.0,26.146,119.1
3.0,26.146,119.115
15.0,26.146,119.13
25.0,26.146,119.145
19.0,26.146,119.16
4.0,26.146,119.175
19.0,26.146,119.31
20.0,26.146,119.325
13.0,26.146,119.34
6.0,26.146,119.55
12.0,26.146,119.565
2.0,26.146,119.58
3.0,26.146,119.955
7.0,26.161,116.805
11.0,26.161,116.82
2.0,26.161,117.525
2.0,26.161,117.54
2.0,26.161,117.555
2.0,26.160999999999998,117.66
2.0,26.160999999999998,117.675
2.0,26.160999999999998,117.96
2.0,26.160999999999998,117.975
6.0,26.160999999999998,118.14
6.0,26.160999999999998,118.155
6.0,26.160999999999998,118.17
19.0,26.160999999999998,118.185
21.0,26.160999999999998,118.2
2.0,26.160999999999998,118.245
2.0,26.160999999999998,118.8
3.0,26.160999999999998,118.995
3.0,26.160999999999998,119.01
8.0,26.161,119.13
16.0,26.161,119.145
9.0,26.161,119.16
2.0,26.161,119.34
4.0,26.161,119.94
2.0,26.176,116.475
2.0,26.176,116.49
12.0,26.176,116.805
12.0,26.176,116.82
5.0,26.176,116.835
3.0,26.176,117.54
2.0,26.176,117.66
2.0,26.176,117.675
2.0,26.176,117.96
2.0,26.176,117.975
3.0,26.176,118.14
6.0,26.176,118.155
8.0,26.176,118.17
21.0,26.176,118.185
21.0,26.176,118.2
3.0,26.176,118.215
2.0,26.176,118.38
2.0,26.176,118.395
2.0,26.176,118.785
3.0,26.176,118.8
3.0,26.176,118.815
3.0,26.176,118.995
3.0,26.176,119.01
2.0,26.176,119.94
2.0,26.191,116.46
2.0,26.191,116.475
2.0,26.191,116.49
9.0,26.191,116.805
9.0,26.191,116.82
2.0,26.191,117.96
2.0,26.191,118.38
2.0,26.191,118.395
3.0,26.191,118.8
3.0,26.191,118.815
3.0,26.191,119.07
2.0,26.191,119.52
28.0,26.191,119.535
19.0,26.191,119.55
2.0,26.206,116.28
2.0,26.206,116.295
2.0,26.206,116.355
2.0,26.206,116.37
2.0,26.206,116.475
16.0,26.206,118.86
15.0,26.206,118.875
2.0,26.206,119.055
3.0,26.206,119.07
3.0,26.206,119.085
17.0,26.206,119.52
50.0,26.206,119.535
50.0,26.206,119.55
2.0,26.206,119.565
2.0,26.221,116.28
2.0,26.221,116.295
2.0,26.221,116.355
2.0,26.221,116.37
16.0,26.221,117.6
17.0,26.221,117.615
3.0,26.221,118.245
3.0,26.221,118.26
11.0,26.221,118.845
23.0,26.221,118.86
24.0,26.221,118.875
3.0,26.221,118.89
3.0,26.221,119.07
3.0,26.221,119.085
5.0,26.221,119.52
32.0,26.221,119.535
25.0,26.221,119.55
3.0,26.236,116.145
3.0,26.236,116.16
3.0,26.236,116.505
3.0,26.236,116.52
3.0,26.236,116.535
2.0,26.236,116.655
2.0,26.236,116.67
22.0,26.236,117.6
27.0,26.236,117.615
10.0,26.236,117.63
3.0,26.236,117.645
2.0,26.236,117.78
2.0,26.236,117.795
3.0,26.236,118.245
3.0,26.236,118.26
23.0,26.236,118.86
16.0,26.236,118.875
3.0,26.236,119.595
5.0,26.236,119.61
3.0,26.236,119.625
3.0,26.251,116.145
3.0,26.251,116.16
3.0,26.251,116.505
3.0,26.251,116.52
3.0,26.251,116.535
8.0,26.251,116.64
23.0,26.251,116.655
23.0,26.251,116.67
3.0,26.251,116.94
3.0,26.251,116.955
2.0,26.251,117.45
2.0,26.251,117.465
14.0,26.251,117.6
27.0,26.250999999999998,117.615
33.0,26.250999999999998,117.63
21.0,26.250999999999998,117.645
2.0,26.250999999999998,117.78
2.0,26.250999999999998,117.795
2.0,26.250999999999998,117.81
3.0,26.250999999999998,118.245
3.0,26.250999999999998,118.26
2.0,26.251,119.595
5.0,26.251,119.61
3.0,26.251,119.625
10.0,26.266,116.64
21.0,26.266,116.655
23.0,26.266,116.67
3.0,26.266,116.94
3.0,26.266,116.955
2.0,26.266,116.97
2.0,26.266,117.45
2.0,26.266,117.465
16.0,26.266,117.615
57.0,26.266,117.63
59.0,26.266,117.645
8.0,26.266,117.66
2.0,26.281,117.615
54.0,26.281,117.63
47.0,26.281,117.645
18.0,26.281,117.66
2.0,26.296,117.075
2.0,26.296,117.09
11.0,26.296,117.645
6.0,26.296,117.66
3.0,26.296,117.72
3.0,26.296,117.735
2.0,26.296,119.67
2.0,26.296,119.685
5.0,26.311,116.325
20.0,26.311,116.34
9.0,26.311,116.355
2.0,26.311,117.06
3.0,26.311,117.075
3.0,26.311,117.09
3.0,26.311,117.645
3.0,26.311,117.66
3.0,26.311,117.72
3.0,26.311,117.735
3.0,26.311,117.75
2.0,26.311,119.67
2.0,26.311,119.685
2.0,26.311,119.88
2.0,26.311,119.895
12.0,26.326,116.325
25.0,26.326,116.34
24.0,26.326,116.355
2.0,26.326,117.345
2.0,26.326,117.36
3.0,26.326,117.645
3.0,26.326,117.66
2.0,26.326,119.76
2.0,26.326,119.775
2.0,26.326,119.88
2.0,26.326,119.895
16.0,26.341,116.34
7.0,26.341,116.355
2.0,26.341,116.85
2.0,26.341,116.865
8.0,26.341,117.195
7.0,26.341,117.21
2.0,26.341,117.345
2.0,26.341,117.36
3.0,26.341,119.475
3.0,26.341,119.49
3.0,26.341,119.505
2.0,26.341,119.76
2.0,26.341,119.775
2.0,26.341,119.94
2.0,26.356,116.85
2.0,26.356,116.865
4.0,26.356,117.18
16.0,26.356,117.195
16.0,26.356,117.21
4.0,26.356,117.225
2.0,26.355999999999998,118.89
2.0,26.355999999999998,118.905
2.0,26.355999999999998,118.95
2.0,26.355999999999998,118.965
3.0,26.356,119.475
3.0,26.356,119.49
3.0,26.356,119.655
2.0,26.356,119.925
2.0,26.356,119.94
2.0,26.356,119.955
13.0,26.371,117.195
14.0,26.371,117.21
3.0,26.371,117.795
2.0,26.371,117.81
3.0,26.371,118.485
3.0,26.371,118.5
2.0,26.371,118.89
2.0,26.371,118.905
2.0,26.371,118.95
2.0,26.371,118.965
3.0,26.371,119.655
3.0,26.371,119.67
2.0,26.371,119.94
22.0,26.386,117.78
34.0,26.386,117.795
9.0,26.386,117.81
2.0,26.386,117.825
2.0,26.386,118.47
3.0,26.386,118.485
3.0,26.386,118.5
3.0,26.386,119.655
3.0,26.386,119.67
2.0,26.401,116.97
4.0,26.401,117.765
32.0,26.401,117.78
33.0,26.401,117.795
17.0,26.401,117.81
2.0,26.416,116.43
2.0,26.416,116.445
2.0,26.416,116.46
2.0,26.416,116.955
2.0,26.416,116.97
2.0,26.416,116.985
2.0,26.416,117.45
2.0,26.416,117.465
7.0,26.416,117.78
10.0,26.416,117.795
3.0,26.416,117.9
3.0,26.416,117.915
3.0,26.416,118.62
4.0,26.431,116.295
4.0,26.431,116.31
4.0,26.431,116.325
2.0,26.431,116.43
2.0,26.431,116.445
2.0,26.431,116.46
2.0,26.431,116.97
2.0,26.431,117.06
2.0,26.431,117.075
2.0,26.431,117.45
2.0,26.431,117.465
2.0,26.431,117.48
3.0,26.430999999999997,117.69
3.0,26.430999999999997,117.705
3.0,26.430999999999997,117.9
3.0,26.430999999999997,117.915
3.0,26.430999999999997,117.93
2.0,26.430999999999997,118.41
2.0,26.430999999999997,118.425
2.0,26.430999999999997,118.605
3.0,26.430999999999997,118.62
3.0,26.430999999999997,118.635
4.0,26.446,116.295
4.0,26.446,116.31
4.0,26.446,116.325
2.0,26.446,116.565
2.0,26.446,116.58
2.0,26.446,116.595
2.0,26.446,117.06
2.0,26.446,117.075
3.0,26.445999999999998,117.69
3.0,26.445999999999998,117.705
2.0,26.445999999999998,118.41
2.0,26.445999999999998,118.425
3.0,26.445999999999998,118.62
3.0,26.445999999999998,118.635
2.0,26.446,119.715
2.0,26.461,116.46
2.0,26.461,116.475
2.0,26.461,116.49
2.0,26.461,116.565
2.0,26.461,116.58
3.0,26.461,117.69
2.0,26.461,117.705
2.0,26.461,119.7
2.0,26.461,119.715
2.0,26.461,119.73
2.0,26.476,116.46
2.0,26.476,116.475
2.0,26.476,116.49
2.0,26.476,118.29
2.0,26.476,118.305
2.0,26.476,118.995
12.0,26.476,119.535
28.0,26.476,119.55
20.0,26.476,119.565
3.0,26.476,119.58
2.0,26.476,119.715
2.0,26.491,118.29
2.0,26.491,118.305
2.0,26.491,118.32
2.0,26.491,118.98
2.0,26.491,118.995
2.0,26.491,119.01
17.0,26.491,119.535
29.0,26.491,119.55
28.0,26.491,119.565
2.0,26.491,119.58
2.0,26.506,117.375
2.0,26.506,117.39
2.0,26.506,118.995
5.0,26.506,119.55
2.0,26.521,117.375
2.0,26.521,117.39
2.0,26.521,117.975
2.0,26.521,117.99
5.0,26.535999999999998,117.975
5.0,26.535999999999998,117.99
2.0,26.551,116.31
2.0,26.551,116.325
2.0,26.551,116.34
3.0,26.551,117.765
3.0,26.551,117.78
3.0,26.551,117.795
3.0,26.551,117.975
3.0,26.551,117.99
2.0,26.551,119.595
2.0,26.551,119.61
2.0,26.566,116.31
2.0,26.566,116.325
2.0,26.566,116.34
3.0,26.566,116.67
3.0,26.566,116.685
2.0,26.566,116.925
2.0,26.566,116.94
2.0,26.566,116.955
3.0,26.566,117.66
3.0,26.566,117.675
2.0,26.566,117.69
3.0,26.566,117.765
3.0,26.566,117.78
3.0,26.566,117.795
4.0,26.566,118.11
4.0,26.566,118.125
4.0,26.566,118.26
4.0,26.566,118.275
4.0,26.566,118.725
16.0,26.566,118.74
20.0,26.566,118.755
2.0,26.566,119.595
2.0,26.566,119.61
3.0,26.581,116.67
3.0,26.581,116.685
2.0,26.581,116.925
2.0,26.581,116.94
2.0,26.581,116.955
3.0,26.581,117.66
3.0,26.581,117.675
3.0,26.581,118.11
3.0,26.581,118.125
4.0,26.581,118.26
4.0,26.581,118.275
8.0,26.581,118.725
20.0,26.581,118.74
23.0,26.581,118.755
8.0,26.581,118.77
2.0,26.581,119.745
2.0,26.581,119.76
3.0,26.596,118.17
2.0,26.596,118.335
7.0,26.596,118.755
5.0,26.596,118.77
3.0,26.596,118.905
3.0,26.596,118.92
2.0,26.596,119.73
2.0,26.596,119.745
2.0,26.596,119.76
2.0,26.596,119.955
2.0,26.611,117.42
2.0,26.611,117.435
2.0,26.611,117.975
2.0,26.611,117.99
3.0,26.611,118.155
11.0,26.611,118.17
