,lat,lng,name
419,28.265102,112.560676,长沙市宁乡县
420,28.181349,112.984193,长沙市天心区
421,28.196035,112.981067,长沙市天心区
422,28.189197,112.979968,长沙市天心区
423,28.152389,112.97676, 湖南省长沙市书院南路189号广厦新村 
424,28.199422,112.981111,天心区药王街50号
425,28.129732,112.996149,友谊路387号附近
426,28.165741,112.978115,长沙市天心区
427,28.189116,112.979844,书院路与西湖路交叉口东南50米
428,28.077687,113.004565,长沙市天心区
429,28.107451,113.002115,长沙市天心区
430,28.131537,113.011017,长沙市友谊路22号(井湾子家具城对面)
431,28.073953,112.999165,长沙市天心区中信凯旋蓝岸2栋b单元
432,28.138821,112.979097,长沙市天心区
433,28.107834,113.001223,长沙市天心区
434,28.122859,112.978767,长沙市天心区
435,28.139349,112.975536,长沙市天心区
436,28.18575,112.983787,长沙市天心区
437,28.180964,112.983906,劳动西路176号长沙市第三医院内
438,28.120966,113.007336,长沙市天心区
439,28.177631,112.983394,长沙市天心区
440,28.171525,112.982887,长沙市天心区
441,28.099593,112.991165,长沙市天心区
442,28.188281,112.977971,长沙市天心区
443,28.141176,112.991553,湖南省长沙市天心区新姚北路412
444,28.110334,112.969096,长沙市天心区
445,28.171522,112.982954,湖南省长沙市天心区南湖路270
446,28.133614,113.002775,长沙市天心区
447,28.123077,113.005113,长沙市天心区
448,28.155763,112.978373,赤岭路街道书院南路423号乾城大厦1栋A座4楼
449,28.180543,112.986163,劳动西路242
450,28.130876,113.009156,长沙市天心区
451,28.178516,112.990053,长沙市长沙市劳动西路332号
452,28.130782,113.00753,长沙市天心区
453,28.102336,113.00549,长沙市天心区
454,28.103404,112.99065,湖南省长沙市天心区九峰小区(宜春路西)
455,28.18367,112.981213,长沙市天心区
456,28.150394,112.978693,长沙市天心区
457,28.153552,112.99113,长沙市天心区
458,28.175164,112.990812,长沙市天心区
459,28.150318,112.983272,长沙市天心区
460,28.078012,113.013172,长沙市天心区
461,28.181374,112.991328,长沙市天心区
462,28.171216,112.980869,湖南省长沙市天心区南湖路354
463,28.195646,112.979301,长沙市天心区
464,28.134409,112.990602,湖南省长沙市天心区芙蓉南路一段578号和庄A1栋
465,28.171016,112.988797,南湖路65-1号
466,28.129732,112.996149,友谊路387号附近
467,28.144536,112.999587,长沙市天心区
468,28.123149,113.005,长沙市天心区
469,28.126279,112.977952,长沙市天心区
470,28.110768,112.986827,湖南省长沙市天心区桂花坪新姚南路花漾年华南门
471,28.132011,112.974964,新开铺路425号
472,28.137161,113.007696,长沙市天心区
473,28.171216,112.980869,长沙市天心区
474,28.183218,112.983235,长沙市天心区
475,28.137033,113.006728,韶山南路580号
476,28.115762,112.996792,长沙市天心区
477,28.188591,112.98628,长沙市天心区
478,28.166231,112.978279,长沙市天心区
479,28.110328,112.96908,长沙市天心区
480,28.18887,112.990336,长沙市天心区
481,28.17102,112.988959,南湖路65-1号
482,28.168694,112.985617,湖南省长沙市天心区长坡一街2
483,28.176714,112.976343,长沙市天心区
484,28.110334,112.969096,湖南省长沙市天心区新开铺路长沙肉联厂职工医院
485,28.160173,112.988296,湖南省长沙市天心区金盆岭街道赤岭路涂新社区东南一门
486,28.068321,113.001574,湖南省长沙市天心区新路村安置小区
487,28.15011,112.99489,长沙市天心区竹塘西路180号
488,28.157316,112.990919,芙蓉中路三段522号长沙水泵厂宿舍区内42栋旁
489,28.144691,113.002884,湖南省长沙市天心区加加大街2号附近
490,28.116907,113.002798,湖南省长沙市雨花区五凌路298号湘府9号2栋
491,28.13067,112.999535,友谊路330号附近
492,28.149488,112.998821,长沙市天心区
493,28.172416,112.977185,长沙市天心区
494,28.110524,112.969211,湖南省长沙市天心区黑石铺街道新开铺路肉联厂宿舍附近
495,28.150459,112.978507,赤岭路街道书院南路189号
496,28.180842,112.984045,长沙市天心区
497,28.182404,112.977476,长沙市天心区
498,28.192745,112.987107,长沙市天心区
499,28.171484,112.982986,长沙市天心区
500,28.178378,112.990144,长沙市天心区
501,28.18147,112.983945,长沙市天心区
502,28.141176,112.991553,新姚北路与莲花山巷交叉口西南100米
503,28.181105,112.984268,长沙市天心区
504,28.152355,112.976949,书院南路197号附近
505,28.11052,112.969146,湖南省长沙市天心区新开铺路长沙肉联厂职工医院
506,28.187182,112.979412,长沙市天心区
507,28.138694,112.999105,长沙市天心区
508,28.18181,112.984457,劳动西路与四村街交叉口南100米
509,28.132081,112.992855,长沙市天心区
510,28.110525,112.969327,湖南省长沙市天心区黑石铺街道新开铺路肉联厂宿舍
511,28.186724,112.982882,长沙市天心区
512,28.170171,112.992208,长沙市天心区
513,28.171506,112.982908,长沙市天心区
514,28.188887,112.984777,长沙市天心区
515,28.171447,112.982962,湖南省长沙市天心区南湖路金泰小区南湖医院南一门
516,28.186627,112.982654,长沙市天心区
517,28.189228,112.97996,长沙市天心区
518,28.131515,112.993991,长沙市天心区
519,28.152355,112.976949,长沙市天心区
520,28.129732,112.996149,友谊路389号(省地税局对面)
521,28.184728,112.992641,长沙市天心区芙蓉中路二段172号
522,28.197189,112.979651,长沙市天心区
523,28.171326,112.988495,长沙市天心区
524,28.138768,112.978615,湖南省长沙市天心区新开铺云峰路湖机医院西(仁和家园西)
525,28.168174,112.992182,长沙市天心区
526,28.129954,112.996566,长沙市天心区
527,28.284501,112.890901,长沙市望城县
528,28.378274,112.82037,长沙市望城县
529,28.139389,112.911206,长沙市望城县
530,28.353072,112.829416,长沙市望城县
531,28.3176,112.877797,长沙市望城县
532,28.329903,112.765406,长沙市望城县
533,28.094735,112.925636,长沙市望城县
534,28.316472,112.879452,雷锋大道附近
535,28.157023,112.917774,长沙市望城县
536,28.341842,112.826469,长沙市望城县
537,28.300255,112.91136,长沙市望城县
538,28.300026,112.882143,长沙市望城县
539,28.509841,112.824928,长沙市望城县
540,28.353049,112.847468,长沙市望城县
541,28.094685,112.92557,青风南路北50米
542,28.501124,112.932395,长沙市望城县
543,28.202016,112.846467,长沙市望城区
544,28.378946,112.906264,长沙市望城县
545,28.414835,112.934263,长沙市望城县
546,28.456463,112.74622,长沙市望城县
547,28.373354,112.82197,长沙市望城区高塘岭镇郭亮北路328号（红旺大市场旁）(近红旺大市场)
548,28.470037,112.868195,长沙市望城县
549,28.206698,112.762169,长沙市望城县
550,28.157681,112.917296,长沙市望城县
551,28.154753,112.917472,长沙市望城县
552,28.170722,112.671172,长沙市望城县
553,28.430955,112.708933,长沙市望城县
554,28.402346,112.892261,长沙市望城县
555,28.312771,112.919439,金星北路东50米
556,28.136599,112.913403,长沙市望城县
557,28.409471,112.819135,长沙市望城县
558,28.400566,112.777542,长沙市望城县
559,28.133069,112.895578,长沙市望城县
560,28.360709,112.818843,长沙市望城县
561,28.367014,112.872543,长沙市望城县
562,28.503064,112.727138,长沙市望城县
563,28.341938,112.826569,湖南省长沙市望城区前进路78
564,28.156825,112.917698,长沙市岳麓区含浦大道
565,28.121116,112.779436,长沙市望城县
566,28.121292,112.779427,长沙市望城县
567,28.378332,112.819957,长沙市望城县
568,28.317696,112.877873,长沙市望城县
569,28.360658,112.818977,中南路与文源西路交叉口南150米
570,28.378192,112.821244,连江路与郭亮北路交叉口南100米
571,28.373556,112.822091,长沙市望城县
572,28.37541,112.821709,长沙市望城县
573,28.36005,112.92269,长沙市望城县
574,28.378313,112.820643,长沙市望城县
575,28.179454,112.995565,长沙市雨花区
576,28.148417,113.004793,长沙市雨花区
577,28.170908,113.002079,长沙市雨花区
578,28.189442,113.038753,湖南省长沙市雨花区人民东路318号
579,28.161369,112.99148,湖南省长沙市芙蓉中路三段427号
580,28.185612,113.004798,长沙市雨花区
581,28.182831,112.994746,长沙市雨花区
582,28.133814,113.022053,长沙市雨花区
583,28.161317,112.991257,长沙市雨花区
584,28.142656,113.013629,长沙市雨花区
585,28.160667,112.996131,长沙市雨花区
586,28.105283,113.019735,长沙市雨花区
587,28.148181,113.01248,湖南省长沙市雨花区香樟路62号
588,28.159119,113.000085,长沙市雨花区
589,28.102871,113.016558,长沙市雨花区
590,28.185961,113.008156,长沙市雨花区
591,28.159494,113.030402,长沙市雨花区
